Emin,left_edge_weight,right_edge_weight,edge_overlap,ipr,xi_loc,realization
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,0
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,1
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,2
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,3
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,4
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,5
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,6
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,7
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,8
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,9
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,10
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,11
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,12
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,13
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,14
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,15
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,16
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,17
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,18
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,19
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,20
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,21
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,22
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,23
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,24
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,25
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,26
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,27
9.983681776934822e-17,0.9832038399999997,2.9519764439455668e-43,5.9039528878911336e-43,0.47058823529411764,1.9576151889712183,28
